674,4.118615384615384
792,7.109439560439559
529,5.711901098901101
921,6.494087912087916
1347,6.230967032967031
1644,7.285505494505493
261,3.9685934065934068
1274,4.852615384615386
240,5.263824175824173
772,4.6941428571428565
1606,6.403208791208791
620,6.982153846153847
1057,5.663736263736261
519,5.840065934065932
365,6.444505494505497
988,4.299681318681322
570,6.784219780219781
1202,4.356505494505496
450,7.497879120879121
780,4.524879120879122
71,7.413450549450548
836,4.819274725274727
259,3.681263736263736
51,6.112318681318684
593,4.05827472527472
471,5.445560439560442
614,7.171890109890115
332,6.236153846153846
1634,4.963945054945056
1568,4.878681318681322
618,7.034912087912089
426,6.3574835164835175
966,5.8189230769230775
849,6.200153846153844
1600,6.977164835164834
